# Wavelength (nm)	Reflectance (%) (0¡)
#300	52.72042
#301	49.549804
#302	46.079222
#303	42.322984
#304	38.31106
#305	34.091031
#306	29.730867
#307	25.319765
#308	20.966243
#309	16.792894
#310	12.927665
#311	9.492428
#312	6.590567
#313	4.295929
#314	2.645437
#315	1.63687
#316	1.231989
#317	1.363906
##318	1.946784
#319	2.885834
#320	4.086009
#321	5.45851
#322	6.924881
#323	8.418976
#324	9.887283
#325	11.288169
#326	12.575331
#327	13.744794
#328	14.78178
#329	15.677332
#330	16.426875
#331	17.028882
#332	17.484968
#333	17.798564
#334	17.974453
#335	18.018933
#336	17.938476
#337	17.740551
#338	17.43318
#339	17.024867
#340	16.524541
#341	15.941474
#342	15.285335
#343	14.56608
#344	13.793885
#345	12.9791
#346	12.132169
#347	11.263522
#348	10.383494
#349	9.502196
#350	8.629346
#351	7.899829
#352	7.189305
#353	6.502523
#354	5.843763
#355	5.216794
#356	4.624839
#357	4.070559
#358	3.556031
#359	3.082751
#360	2.651644
#361	2.26308
#362	1.916969
#363	1.612616
#364	1.348933
#365	1.124438
#366	0.937454
#367	0.785651
#368	0.666697
#369	0.578084
500	1.320408
501	1.297707
502	1.274791
503	1.251712
504	1.228524
505	1.20528
506	1.182031
507	1.158828
508	1.135721
509	1.112744
510	1.089935
511	1.067362
512	1.04507
513	1.023101
514	1.001497
515	0.9803
516	0.959548
517	0.939277
518	0.919524
519	0.900322
520	0.881702
521	0.863696
522	0.846332
523	0.829635
524	0.813631
525	0.798343
526	0.783841
527	0.770095
528	0.757121
529	0.744935
530	0.733552
531	0.722982
532	0.713237
533	0.704325
534	0.696252
535	0.689023
536	0.682643
537	0.677113
538	0.672433
539	0.668602
540	0.665617
541	0.663474
542	0.662166
543	0.661688
544	0.66203
545	0.663184
546	0.665137
547	0.667877
548	0.671387
549	0.675655
550	0.680665
551	0.686444
552	0.692932
553	0.700111
554	0.707961
555	0.716463
556	0.725597
557	0.735342
558	0.745676
559	0.756578
560	0.768026
561	0.779995
562	0.792464
563	0.805408
564	0.818804
565	0.832627
566	0.846853
567	0.861458
568	0.876417
569	0.891706
570	0.907299
571	0.923173
572	0.939302
573	0.955662
574	0.972229
575	0.988979
576	1.005887
577	1.022929
578	1.040075
579	1.057309
580	1.074599
581	1.091932
582	1.109286
583	1.126638
584	1.143968
585	1.161253
586	1.178474
587	1.19561
588	1.21263
589	1.229512
590	1.246233
591	1.262786
592	1.279158
593	1.295332
594	1.311291
595	1.32702
596	1.342502
597	1.357723
598	1.372668
599	1.387324
600	1.401676
601	1.415772
602	1.429542
603	1.442972
604	1.456053
605	1.468774
606	1.481124
607	1.493096
608	1.504679
609	1.515866
610	1.526649
611	1.537021
612	1.546976
613	1.556507
614	1.565609
615	1.574278
616	1.582508
617	1.590297
618	1.59764
619	1.604535
620	1.610979
621	1.616971
622	1.622509
623	1.627592
624	1.632219
625	1.636392
626	1.640109
627	1.643373
628	1.646183
629	1.648543
630	1.650453
631	1.651916
632	1.652936
633	1.653509
634	1.65362
635	1.653298
636	1.652547
637	1.651372
638	1.649777
639	1.647768
640	1.645351
641	1.642531
642	1.639314
643	1.635706
644	1.631713
645	1.627334
646	1.622585
647	1.617472
648	1.612004
649	1.606188
650	1.600032
651	1.593614
652	1.586871
653	1.579813
654	1.572446
655	1.56478
656	1.556823
657	1.548572
658	1.540045
659	1.531253
660	1.522206
661	1.512913
662	1.503383
663	1.493625
664	1.483649
665	1.473464
666	1.463079
667	1.452504
668	1.441747
669	1.430818
670	1.419727
671	1.408482
672	1.397094
673	1.385571
674	1.373923
675	1.362159
676	1.35022
677	1.338185
678	1.326062
679	1.31386
680	1.301588
681	1.289256
682	1.276872
683	1.264445
684	1.251984
685	1.239497
686	1.226993
687	1.214481
688	1.201968
689	1.189463
690	1.176975
691	1.164511
692	1.152079
693	1.139687
694	1.127343
695	1.115053
696	1.102826
697	1.090669
698	1.078589
699	1.066593
700	1.054688
701	1.042939
702	1.031294
703	1.019758
704	1.008339
705	0.997041
706	0.985871
707	0.974829
708	0.96392
709	0.953156
710	0.942543
711	0.932085
712	0.921788
713	0.911656
714	0.901695
715	0.891908
716	0.882301
717	0.872876
718	0.863639
719	0.854593
720	0.845741
721	0.837088
722	0.828637
723	0.820391
724	0.812353
725	0.804525
726	0.796961
727	0.789612
728	0.782481
729	0.77557
730	0.768881
731	0.762417
732	0.756179
733	0.750168
734	0.744387
735	0.738837
736	0.733518
737	0.728433
738	0.723581
739	0.718964
740	0.714583
741	0.710438
742	0.706529
743	0.702857
744	0.699421
745	0.696222
746	0.69326
747	0.690535
748	0.688045
749	0.685792
750	0.683773
751	0.681949
752	0.680359
753	0.679002
754	0.677878
755	0.676984
756	0.67632
757	0.675884
758	0.675675
759	0.675691
760	0.675931
761	0.676392
762	0.677073
763	0.677972
764	0.679086
765	0.680414
766	0.681954
767	0.683703
768	0.685659
769	0.687835
770	0.690217
771	0.692798
772	0.695576
773	0.698548
774	0.701711
775	0.705062
776	0.70863
777	0.712379
778	0.716308
779	0.720412
780	0.72469
781	0.729136
782	0.733749
783	0.738526
784	0.743462
785	0.748554
786	0.7538
787	0.759195
788	0.764737
789	0.770422
790	0.776247
791	0.782207
792	0.7883
793	0.794522
794	0.800869
795	0.807339
796	0.813926
797	0.820628
798	0.827442
799	0.834362
800	0.841387
801	0.848512
802	0.855733
803	0.863048
804	0.870451
805	0.877941
806	0.885512
807	0.893162
808	0.900887
809	0.908682
810	0.916546
811	0.924473
812	0.932461
813	0.940506
814	0.948604
815	0.956751
816	0.964945
817	0.973181
818	0.981457
819	0.989768
820	0.998112
821	1.006484
822	1.014881
823	1.023301
824	1.031739
825	1.040193
826	1.048659
827	1.057133
828	1.065613
829	1.074095
830	1.082575
831	1.091052
832	1.099522
833	1.107981
834	1.116427
835	1.124856
836	1.133266
837	1.141653
838	1.150015
839	1.158348
840	1.166651
841	1.174919
842	1.183151
843	1.191343
844	1.199493
845	1.207598
846	1.215656
847	1.223663
848	1.231618
849	1.239518
850	1.24736
851	1.255142
852	1.262861
853	1.270512
854	1.278096
855	1.285609
856	1.293051
857	1.30042
858	1.307712
859	1.314926
860	1.322059
861	1.329111
862	1.336078
863	1.342959
864	1.349752
865	1.356456
866	1.363068
867	1.369586
868	1.376009
869	1.382336
870	1.388564
871	1.394692
872	1.400718
873	1.406642
874	1.412461
875	1.418174
876	1.423839
877	1.429395
878	1.434842
879	1.440178
880	1.445403
881	1.450514
882	1.455511
883	1.460393
884	1.465158
885	1.469806
886	1.474336
887	1.478747
888	1.483037
889	1.487207
890	1.491254
891	1.49518
892	1.498981
893	1.502659
894	1.506212
895	1.509642
896	1.512947
897	1.516125
898	1.519177
899	1.522102
900	1.524899
901	1.527568
902	1.530109
903	1.532521
904	1.534804
905	1.536958
906	1.538982
907	1.540877
908	1.542641
909	1.544276
910	1.54578
911	1.547154
912	1.548398
913	1.549512
914	1.550496
915	1.551349
916	1.552072
917	1.552666
918	1.553129
919	1.553463
920	1.553667
921	1.553742
922	1.553689
923	1.553506
924	1.553195
925	1.552756
926	1.55219
927	1.551496
928	1.550676
929	1.549729
930	1.548656
931	1.547457
932	1.546134
933	1.544686
934	1.543115
935	1.54142
936	1.539603
937	1.537663
938	1.535603
939	1.533422
940	1.531121
941	1.5287
942	1.526161
943	1.523505
944	1.520731
945	1.517842
946	1.514837
947	1.511718
948	1.508485
949	1.505139
950	1.501682
951	1.498113
952	1.494435
953	1.490648
954	1.486752
955	1.48275
956	1.478641
957	1.474427
958	1.470109
959	1.465689
960	1.461166
961	1.456542
962	1.451819
963	1.446997
964	1.442077
965	1.437061
966	1.431949
967	1.426743
968	1.421445
969	1.416054
970	1.410573
971	1.405002
972	1.399343
973	1.393596
974	1.387764
975	1.381848
976	1.375848
977	1.369766
978	1.363603
979	1.35736
980	1.351039
981	1.344641
982	1.338168
983	1.33162
984	1.324998
985	1.318305
986	1.311542
987	1.304709
988	1.297809
989	1.290842
990	1.28381
991	1.276714
992	1.269556
993	1.262337
994	1.255058
995	1.24772
996	1.240326
997	1.232876
998	1.225372
999	1.217815
1000	1.210207
1001	1.202843
1002	1.195431
1003	1.187974
1004	1.180471
1005	1.172924
1006	1.165336
1007	1.157706
1008	1.150036
1009	1.142327
1010	1.134581
1011	1.1268
1012	1.118983
1013	1.111133
1014	1.10325
1015	1.095332
1016	1.087385
1017	1.079409
1018	1.071406
1019	1.063377
1020	1.055324
1021	1.047248
1022	1.039151
1023	1.031032
1024	1.022894
1025	1.014739
1026	1.006566
1027	0.998378
1028	0.990176
1029	0.981962
1030	0.973735
1031	0.965498
1032	0.957252
1033	0.948999
1034	0.940738
1035	0.932473
1036	0.924203
1037	0.915931
1038	0.907657
1039	0.899382
1040	0.891109
1041	0.882838
1042	0.874571
1043	0.866308
1044	0.85805
1045	0.849801
1046	0.841559
1047	0.833327
1048	0.825106
1049	0.816896
1050	0.8087
1051	0.800519
1052	0.792352
1053	0.784203
1054	0.776072
1055	0.767959
1056	0.759867
1057	0.751797
1058	0.743749
1059	0.735725
1060	0.727726
1061	0.719753
1062	0.711807
1063	0.70389
1064	0.696002
1065	0.688145
1066	0.680319
1067	0.672527
1068	0.664768
1069	0.657044
1070	0.649357
1071	0.641707
1072	0.634095
1073	0.626522
1074	0.61899
1075	0.6115
1076	0.604052
1077	0.596648
1078	0.589288
1079	0.581974
1080	0.574707
1081	0.567488
1082	0.560317
1083	0.553196
1084	0.54613
1085	0.539115
1086	0.532152
1087	0.525244
1088	0.51839
1089	0.511591
1090	0.504849
1091	0.498165
1092	0.491539
1093	0.484972
1094	0.478466
1095	0.472021
1096	0.465638
1097	0.459317
1098	0.453061
1099	0.44687
1100	0.440744
1101	0.434685
1102	0.428693
1103	0.422769
1104	0.416914
1105	0.411129
1106	0.405415
1107	0.399772
1108	0.394202
1109	0.388705
1110	0.383282
1111	0.377933
1112	0.37266
1113	0.367463
1114	0.362343
1115	0.357301
1116	0.352337
1117	0.347453
1118	0.342648
1119	0.337925
1120	0.333282
1121	0.328722
1122	0.324244
1123	0.31985
1124	0.31554
1125	0.311315
1126	0.307175
1127	0.303122
1128	0.299155
1129	0.295276
1130	0.291484
1131	0.287781
1132	0.284167
1133	0.280644
1134	0.27721
1135	0.273868
1136	0.270617
1137	0.267459
1138	0.264393
1139	0.26142
1140	0.258542
1141	0.255757
1142	0.253068
1143	0.250474
1144	0.247976
1145	0.245574
1146	0.243269
1147	0.241062
1148	0.238952
1149	0.236941
1150	0.235028
1151	0.233214
1152	0.231501
1153	0.229887
1154	0.228374
1155	0.226961
1156	0.22565
1157	0.224441
1158	0.223333
1159	0.222329
1160	0.221427
1161	0.220628
1162	0.219933
1163	0.219341
1164	0.218854
1165	0.218472
1166	0.218194
1167	0.218022
1168	0.217955
1169	0.217994
1170	0.218139
1171	0.218391
1172	0.218749
1173	0.219214
1174	0.219787
1175	0.220466
1176	0.221254
1177	0.222149
1178	0.223153
1179	0.224265
1180	0.225486
1181	0.226816
1182	0.228254
1183	0.229802
1184	0.231459
1185	0.233226
1186	0.235102
1187	0.237089
1188	0.239185
1189	0.241392
1190	0.243709
1191	0.246137
1192	0.248675
1193	0.251324
1194	0.254083
1195	0.256954
1196	0.259936
1197	0.263029
1198	0.266233
1199	0.269548
1200	0.272975
1201	0.276513
1202	0.280163
1203	0.283925
1204	0.287798
1205	0.291782
1206	0.295878
1207	0.300086
1208	0.304406
1209	0.308837
1210	0.31338
1211	0.318035
1212	0.322801
1213	0.32768
1214	0.332669
1215	0.337771
1216	0.342984
1217	0.348309
1218	0.353745
1219	0.359293
1220	0.364952
1221	0.370722
1222	0.376604
1223	0.382597
1224	0.388701
1225	0.394917
1226	0.401243
1227	0.40768
1228	0.414228
1229	0.420886
1230	0.427655
1231	0.434535
1232	0.441524
1233	0.448624
1234	0.455834
1235	0.463154
1236	0.470584
1237	0.478123
1238	0.485772
1239	0.493529
1240	0.501397
1241	0.509372
1242	0.517457
1243	0.525651
1244	0.533952
1245	0.542362
1246	0.55088
1247	0.559506
1248	0.568239
1249	0.57708
1250	0.586028
1251	0.595083
1252	0.604245
1253	0.613513
1254	0.622887
1255	0.632368
1256	0.641954
1257	0.651646
1258	0.661443
1259	0.671345
1260	0.681353
1261	0.691464
1262	0.70168
1263	0.712
1264	0.722424
1265	0.732951
1266	0.743581
1267	0.754314
1268	0.76515
1269	0.776088
1270	0.787129
1271	0.79827
1272	0.809514
1273	0.820858
1274	0.832304
1275	0.843849
1276	0.855495
1277	0.867241
1278	0.879086
1279	0.891031
1280	0.903075
1281	0.915217
1282	0.927457
1283	0.939795
1284	0.952231
1285	0.964763
1286	0.977393
1287	0.990119
1288	1.002942
1289	1.01586
1290	1.028874
1291	1.041982
1292	1.055186
1293	1.068484
1294	1.081875
1295	1.095361
1296	1.108939
1297	1.122611
1298	1.136375
1299	1.150231
1300	1.164179
1301	1.178218
1302	1.192348
1303	1.206568
1304	1.220879
1305	1.23528
1306	1.24977
1307	1.264349
1308	1.279016
1309	1.293772
1310	1.308615
1311	1.323546
1312	1.338564
1313	1.353668
1314	1.368859
1315	1.384135
1316	1.399497
1317	1.414943
1318	1.430474
1319	1.446089
1320	1.461788
1321	1.47757
1322	1.493434
1323	1.509381
1324	1.52541
1325	1.541521
1326	1.557713
1327	1.573985
1328	1.590337
1329	1.60677
1330	1.623282
1331	1.639872
1332	1.656541
1333	1.673289
1334	1.690113
1335	1.707016
1336	1.723994
1337	1.741049
1338	1.75818
1339	1.775387
1340	1.792668
1341	1.810024
1342	1.827454
1343	1.844958
1344	1.862534
1345	1.880184
1346	1.897906
1347	1.9157
1348	1.933565
1349	1.951501
1350	1.969508
1351	1.987584
1352	2.00573
1353	2.023946
1354	2.04223
1355	2.060582
1356	2.079003
1357	2.09749
1358	2.116045
1359	2.134665
1360	2.153352
1361	2.172105
1362	2.190922
1363	2.209804
1364	2.228749
1365	2.247758
1366	2.26683
1367	2.285965
1368	2.305162
1369	2.324422
1370	2.343742
1371	2.363124
1372	2.382566
1373	2.402069
1374	2.421631
1375	2.441252
1376	2.460932
1377	2.48067
1378	2.500466
1379	2.520319
1380	2.540229
1381	2.560196
1382	2.580218
1383	2.600296
1384	2.620429
1385	2.640617
1386	2.660859
1387	2.681155
1388	2.701504
1389	2.721906
1390	2.742361
1391	2.762867
1392	2.783425
1393	2.804034
1394	2.824693
1395	2.845403
1396	2.866165
1397	2.886976
1398	2.907836
1399	2.928745
1400	2.949701
