# Wavelength (nm),Reflectance (%) (0¡)
#300	53.239753
#301	50.16591
#302	46.795416
#303	43.139592
#304	39.224291
#305	35.091717
#306	30.803416
#307	26.441607
#308	22.108084
#309	17.920056
#310	14.002593
#311	10.478174
#312	7.454719
#313	5.014239
#314	3.204407
#315	2.034773
#316	1.478226
#317	1.477008
#318	1.951621
#319	2.810637
#320	3.959715
#321	5.308702
#322	6.776431
#323	8.29331
#324	9.802152
#3#25	11.25776
#3#26	12.60973
#3#27	13.851201
#3#28	14.965302
#329	15.941101
#330	16.772394
#331	17.456249
#332	17.993227
#333	18.385848
#334	18.638084
#335	18.756141
#336	18.745282
#337	18.612315
#338	18.364616
#339	18.01005
#340	17.556912
#341	17.013844
#342	16.389922
#343	15.694549
#344	14.937398
#345	14.128397
#346	13.277668
#347	12.395451
#348	11.492037
#349	10.577667
#350	9.662362
#351	8.888722
#352	8.128334
#353	7.386488
#354	6.668086
#355	5.977595
#356	5.318996
#357	4.695748
#358	4.110759
#359	3.566368
#360	3.064335
#361	2.605845
#362	2.191582
#363	1.821575
#364	1.495397
#365	1.212153
#366	0.970775
#367	0.769154
#368	0.605303
#369	0.476974
#370	0.381712
371	0.316906
372	0.279839
373	0.267734
374	0.2778
375	0.307265
376	0.353475
377	0.413748
378	0.485569
379	0.56655
380	0.654452
381	0.74719
382	0.842844
383	0.939663
384	1.036068
385	1.130651
386	1.222171
387	1.309552
388	1.391875
389	1.468375
390	1.538427
391	1.601543
392	1.657363
393	1.705643
394	1.746248
395	1.779142
396	1.80438
397	1.822097
398	1.832501
399	1.835865
400	1.832516
401	1.819952
402	1.802571
403	1.780717
404	1.754757
405	1.725234
406	1.692697
407	1.657218
408	1.619185
409	1.578986
410	1.537009
411	1.493631
412	1.449223
413	1.404147
414	1.358749
415	1.313364
416	1.268309
417	1.223886
418	1.180376
419	1.138043
420	1.097131
421	1.057862
422	1.020439
423	0.985041
424	0.951828
425	0.920939
426	0.892557
427	0.866711
428	0.843478
429	0.822914
430	0.805058
431	0.789928
432	0.777528
433	0.767843
434	0.760843
435	0.756482
436	0.754706
437	0.75544
438	0.758586
439	0.764051
440	0.771735
441	0.781529
442	0.793283
443	0.806852
444	0.822154
445	0.839056
446	0.857427
447	0.877132
448	0.898034
449	0.919996
450	0.942881
451	0.963223
452	0.984149
453	1.005553
454	1.027336
455	1.049397
456	1.07164
457	1.093972
458	1.116301
459	1.138539
460	1.160603
461	1.182413
462	1.203892
463	1.224966
464	1.245567
465	1.265632
466	1.285098
467	1.303909
468	1.322017
469	1.339378
470	1.355937
471	1.371653
472	1.386492
473	1.400421
474	1.413413
475	1.425444
476	1.436605
477	1.446771
478	1.455929
479	1.464071
480	1.471191
481	1.477235
482	1.482266
483	1.486288
484	1.489308
485	1.491336
486	1.492386
487	1.492436
488	1.491543
489	1.489731
490	1.487021
491	1.483438
492	1.479007
493	1.473754
494	1.467709
495	1.4609
496	1.453361
497	1.445121
498	1.436215
499	1.426678
500	1.416542
501	1.405907
502	1.394745
503	1.383094
504	1.370991
505	1.358471
506	1.345572
507	1.332331
508	1.318785
509	1.304948
510	1.290847
511	1.276548
512	1.262086
513	1.247498
514	1.232817
515	1.218078
516	1.203314
517	1.188558
518	1.173842
519	1.159197
520	1.144653
521	1.130239
522	1.115983
523	1.101913
524	1.088054
525	1.074433
526	1.06113
527	1.04811
528	1.035396
529	1.023006
530	1.010962
531	0.999282
532	0.987982
533	0.977078
534	0.966586
535	0.956518
536	0.946887
537	0.937706
538	0.928982
539	0.920727
540	0.912947
541	0.905649
542	0.898839
543	0.892522
544	0.8867
545	0.881378
546	0.876555
547	0.872279
548	0.8685
549	0.865215
550	0.86242
551	0.860165
552	0.858392
553	0.857098
554	0.856276
555	0.85592
556	0.856022
557	0.856576
558	0.857573
559	0.859004
560	0.860859
561	0.863128
562	0.865802
563	0.868868
564	0.872316
565	0.876133
566	0.880308
567	0.884829
568	0.889681
569	0.894853
570	0.90033
571	0.9061
572	0.912149
573	0.918462
574	0.925027
575	0.931828
576	0.938851
577	0.946083
578	0.953502
579	0.961101
580	0.968858
581	0.976766
582	0.984813
583	0.992985
584	1.001267
585	1.009646
586	1.018107
587	1.026639
588	1.035219
589	1.043833
590	1.052445
591	1.06106
592	1.069676
593	1.078281
594	1.086863
595	1.095411
596	1.103912
597	1.112358
598	1.120735
599	1.129034
600	1.137245
601	1.145415
602	1.153477
603	1.161422
604	1.169243
605	1.176929
606	1.184473
607	1.191867
608	1.199104
609	1.206175
610	1.213075
611	1.219797
612	1.226335
613	1.232683
614	1.238834
615	1.244785
