# ECI coating for 15 degree AOI, FIRE camera lenses.  92mm OD.
# Total transmission, two surfaces.
750.	10.
770.	80.
800.	90.
825.	95.
850.	97.8
875.	97.7
900.	97.6
920.	97.5
940.	97.4
960.	97.3
980.	97.2
1000.	97.1
1100.	97.15
1200.	97.17
1250.	97.2
1300.	97.35
1400.	97.95
1500.	98.25
1600.	98.20
1700.	97.80
1800.	97.50
1900.	97.3
2000.	97.3
