#350            5.81965                 4.788089
#351            5.423126                4.436688
#352            5.04427                 4.103028
#353            4.683121                3.786973
#354            4.339647                3.488327
#355            4.01375                 3.206836
#356            3.70527                 2.942194
#357            3.413992                2.694049
#358            3.139643                2.462006
#359            2.881904                2.245629
#360            2.64041                 2.044453
#361            2.414756                1.857979
#362            2.204611                1.685786
#363            2.00939                 1.527231
#364            1.828592                1.381755
#365            1.661697                1.248788
#366            1.508346                1.127919
#367            1.367801                1.018396
#368            1.239495                0.919638
#369            1.122863                0.831065
#370            1.017333                0.752101
#371            0.922332                0.68218
372             0.837291                0.620742
373             0.761644                0.567238
374             0.694832                0.521133
375             0.636308                0.481905
376             0.585533                0.449048
377             0.541981                0.422073
378             0.505142                0.400509
379             0.474519                0.383901
380             0.449635                0.371817
381             0.430028                0.36384
382             0.415253                0.359577
383             0.404886                0.35865
384             0.398521                0.360706
385             0.395771                0.365408
386             0.396269                0.37244
387             0.399666                0.381505
388             0.405635                0.392325
389             0.413865                0.404641
390             0.424065                0.418212
391             0.435964                0.432813
392             0.449307        	0.44824
393		0.463858		0.464301
394		0.479397		0.480822
395		0.495721		0.497644
396		0.512644		0.514623
397		0.529994		0.531629
398		0.547614		0.548543
399		0.565363		0.565262
400		0.583112		0.581692
401		0.595692		0.592807
402		0.608014		0.603492
403		0.620013		0.613707
404		0.631634		0.623418
405		0.642941		0.632713
406		0.654003		0.641681
407		0.664568		0.650084
408		0.674607		0.657911
409		0.684093		0.665151
410		0.693008		0.671801
411		0.701336		0.677859
412		0.709066		0.683329
413		0.716192		0.688215
414		0.722711		0.692527
415		0.728624		0.696276
416		0.733935		0.699475
417		0.738651		0.702141
418		0.74278		0.70429
419		0.746336		0.705942
420		0.749333		0.707118
421		0.751787		0.707839
422		0.753715		0.70813
423		0.755138		0.708012
424		0.756076		0.707512
425		0.756551		0.706654
426		0.756586		0.705464
427		0.756204		0.703967
428		0.755431		0.70219
429		0.754291		0.700158
430		0.752809		0.697897
431		0.75101		0.695433
432		0.748921		0.692791
433		0.746567		0.689996
434		0.743973		0.687072
435		0.741165		0.684043
436		0.738207		0.680972
437		0.735288		0.67804
438		0.732227		0.67507
439		0.729048		0.672082
440		0.725774		0.669097
441		0.722426		0.666134
442		0.719026		0.66321
443		0.715594		0.660345
444		0.712151		0.657554
445		0.708716		0.654852
446		0.705306		0.652255
447		0.701939		0.649775
448		0.698631		0.647427
449		0.695399		0.645221
450		0.692256		0.643168
451		0.685987		0.638114
452		0.679855		0.633249
453		0.673872		0.628579
454		0.668046		0.624112
455		0.662387		0.619853
456		0.656901		0.615806
457		0.651597		0.611976
458		0.646482		0.608367
459		0.64156		0.604982
460		0.636839		0.601822
461		0.632322		0.598891
462		0.628014		0.596188
463		0.623917		0.593716
464		0.620037		0.591474
465		0.616373		0.589462
466		0.61293		0.587678
467		0.609707		0.586122
468		0.606729		0.584815
469		0.604078		0.583829
470		0.601647		0.583063
471		0.599435		0.582512
472		0.59744		0.582173
473		0.59566		0.582042
474		0.594095		0.582116
475		0.592741		0.582389
476		0.591596		0.582858
477		0.590657		0.583516
478		0.589919		0.584358
479		0.589379		0.585379
480		0.589033		0.586573
481		0.588877		0.587934
482		0.588905		0.589455
483		0.589113		0.591131
484		0.589495		0.592954
485		0.590046		0.594917
486		0.59076		0.597015
487		0.59169		0.599294
488		0.59278		0.6017
489		0.594013		0.604217
490		0.595385		0.606839
491		0.596887		0.609557
492		0.598513		0.612365
493		0.600257		0.615254
494		0.602113		0.618218
495		0.604072		0.621249
496		0.606128		0.624339
497		0.608275		0.627482
498		0.610505		0.630669
499		0.612811		0.633894
500		0.615186		0.63715
501		0.617624		0.640428
502		0.620116		0.643722
503		0.622657		0.647025
504		0.625239		0.65033
505		0.627856		0.65363
506		0.6305		0.656917
507		0.633165		0.660187
508		0.635844		0.663431
509		0.638558		0.66667
510		0.641312		0.669908
511		0.64406		0.673101
512		0.646795		0.676244
513		0.649512		0.67933
514		0.652203		0.682354
515		0.654863		0.685311
516		0.657487		0.688194
517		0.660068		0.691
518		0.662601		0.693722
519		0.665081		0.696356
520		0.667502		0.698897
521		0.669859		0.701341
522		0.672147		0.703683
523		0.674362		0.70592
524		0.676498		0.708047
525		0.678552		0.710061
526		0.680518		0.711957
527		0.682393		0.713733
528		0.684173		0.715385
529		0.685854		0.71691
530		0.687432		0.718306
531		0.688903		0.71957
532		0.690265		0.720698
533		0.691515		0.72169
534		0.692648		0.722542
535		0.693663		0.723254
536		0.694557		0.723822
537		0.695328		0.724246
538		0.695973		0.724525
539		0.69649		0.724656
540		0.696878		0.724639
541		0.697134		0.724474
542		0.697257		0.724159
543		0.697245		0.723694
544		0.697098		0.723078
545		0.696815		0.722312
546		0.696393		0.721396
547		0.695886		0.720379
548		0.695243		0.719215
549		0.694461		0.717903
550		0.693539		0.716441
551		0.692477		0.714831
552		0.691276		0.713073
553		0.689936		0.71117
554		0.688457		0.709122
555		0.686839		0.706931
556		0.685084		0.704597
557		0.683191		0.702124
558		0.681163		0.699511
559		0.679001		0.696763
560		0.676704		0.69388
561		0.674276		0.690865
562		0.671717		0.687719
563		0.669029		0.684447
564		0.666213		0.681049
565		0.663273		0.677529
566		0.660209		0.673889
567		0.657024		0.670133
568		0.65372		0.666263
569		0.650299		0.662282
570		0.646764		0.658193
571		0.643118		0.654001
572		0.639362		0.649707
573		0.635501		0.645316
574		0.631536		0.64083
575		0.62747		0.636254
576		0.623308		0.631592
577		0.619051		0.626846
578		0.614716		0.622034
579		0.610293		0.617145
580		0.605801		0.612201
581		0.601229		0.60719
582		0.596579		0.602115
583		0.591855		0.596981
584		0.587061		0.591791
585		0.5822		0.58655
586		0.577276		0.581262
587		0.572293		0.575932
588		0.567254		0.570563
589		0.562164		0.56516
590		0.557045		0.559746
591		0.55189		0.554313
592		0.546696		0.548859
593		0.541465		0.543389
594		0.536203		0.537907
595		0.530914		0.532417
596		0.525602		0.526925
597		0.52027		0.521434
598		0.514924		0.515949
599		0.509568		0.510474
600		0.504205		0.505015
601		0.498841		0.499576
602		0.493478		0.494161
603		0.488123		0.488776
604		0.482779		0.483424
605		0.47745		0.47811
606		0.472141		0.472839
607		0.466856		0.467616
608		0.4616		0.462444
609		0.456377		0.457329
610		0.451191		0.452276
611		0.446047		0.447287
612		0.440949		0.442369
613		0.435902		0.437526
614		0.430909		0.432762
615		0.425976		0.428081
616		0.421106		0.423488
617		0.416303		0.418988
618		0.411573		0.414585
619		0.40692		0.410282
620		0.402347		0.406086
621		0.397859		0.401999
622		0.39346		0.398026
623		0.389154		0.394171
624		0.384946		0.390439
625		0.38084		0.386833
626		0.376839		0.383358
627		0.372949		0.380018
628		0.369172		0.376817
629		0.365513		0.373758
630		0.361976		0.370847
631		0.358566		0.368086
632		0.355285		0.365479
633		0.352137		0.363031
634		0.349128		0.360745
635		0.346259		0.358625
636		0.343536		0.356674
637		0.340962		0.354897
638		0.33854		0.353296
639		0.336275		0.351875
640		0.334169		0.350638
641		0.332227		0.349589
642		0.330451		0.348729
643		0.328846		0.348064
644		0.327417		0.347597
645		0.326175		0.347338
646		0.325112		0.347283
647		0.324232		0.347433
648		0.323539		0.347792
649		0.323035		0.348362
650		0.322723		0.349147
651		0.322607		0.35015
652		0.322689		0.351372
653		0.322972		0.352818
654		0.32346		0.354488
655		0.324154		0.356387
656		0.325059		0.358517
657		0.326179		0.360882
658		0.327515		0.363483
659		0.329069		0.366322
660		0.330842		0.3694
661		0.332838		0.372721
662		0.335058		0.376285
663		0.337506		0.380095
664		0.340183		0.384154
665		0.343092		0.388463
666		0.346234		0.393024
667		0.349612		0.397839
668		0.353229		0.40291
669		0.357087		0.408239
670		0.361186		0.413826
671		0.365529		0.419674
672		0.370117		0.425784
673		0.374953		0.432158
674		0.380038		0.438797
675		0.385373		0.445702
676		0.390961		0.452874
677		0.396803		0.460316
678		0.4029		0.468028
679		0.409254		0.476011
680		0.415866		0.484267
681		0.422737		0.492795
682		0.429869		0.501598
683		0.437263		0.510677
684		0.444921		0.520031
685		0.452842		0.529662
686		0.461029		0.539571
687		0.469482		0.549758
688		0.478202		0.560223
#689		0.48719		0.570968
#690		0.496447		0.581993
#691		0.505973		0.593298
#692		0.51577		0.604884
#693		0.525837		0.616751
#694		0.536177		0.628899
#695		0.546788		0.641329
#696		0.557672		0.654041
#697		0.568829		0.667034
#698		0.580259		0.680309
#699		0.591963		0.693866
############
700		0.468169		0.402517
701		0.459256		0.398875
702		0.451248		0.395919
703		0.444111		0.393617
704		0.437808		0.391941
705		0.432307		0.390858
706		0.427573		0.390341
707		0.423594		0.390382
708		0.420341		0.390954
709		0.417761		0.39201
710		0.415821		0.393521
711		0.414493		0.395464
712		0.413748		0.397812
713		0.413556		0.400541
714		0.41389		0.403629
715		0.414724		0.407052
716		0.41603		0.410788
717		0.417783		0.414815
718		0.419958		0.419114
719		0.422531		0.423663
720		0.425477		0.428444
721		0.428775		0.433437
722		0.432401		0.438624
723		0.436334		0.443988
724		0.440553		0.449512
725		0.445038		0.455179
726		0.449768		0.460973
727		0.454726		0.46688
728		0.459891		0.472884
729		0.465247		0.478972
730		0.470776		0.48513
731		0.476461		0.491345
732		0.482287		0.497605
733		0.488237		0.503897
734		0.494297		0.510211
735		0.500453		0.516536
736		0.50669		0.52286
737		0.512996		0.529174
738		0.519356		0.535469
739		0.52576		0.541736
740		0.532196		0.547965
741		0.538651		0.55415
742		0.545116		0.560281
743		0.551579		0.566352
744		0.558032		0.572357
745		0.564465		0.578288
746		0.570868		0.584139
747		0.577233		0.589904
748		0.583553		0.595579
749		0.589819		0.601158
750		0.596024		0.606637
751		0.602162		0.61201
752		0.608225		0.617275
753		0.614208		0.622427
754		0.620105		0.627463
755		0.625911		0.63238
756		0.63162		0.637175
757		0.637227		0.641846
758		0.642729		0.646389
759		0.648121		0.650804
760		0.6534		0.655088
761		0.658562		0.65924
762		0.663603		0.663258
763		0.668521		0.667142
764		0.673314		0.67089
765		0.677978		0.674502
766		0.682512		0.677978
767		0.686914		0.681316
768		0.691182		0.684518
769		0.695315		0.687583
770		0.699312		0.690511
771		0.703171		0.693303
772		0.706893		0.69596
773		0.710475		0.698482
774		0.713918		0.700869
775		0.717223		0.703124
776		0.720388		0.705247
777		0.723413		0.707239
778		0.7263		0.709102
779		0.729049		0.710838
780		0.73166		0.712447
781		0.734134		0.713932
782		0.736472		0.715294
783		0.738674		0.716536
784		0.740743		0.717658
785		0.742679		0.718664
786		0.744484		0.719556
787		0.74616		0.720334
788		0.747707		0.721003
789		0.749127		0.721563
790		0.750423		0.722018
791		0.751595		0.72237
792		0.752647		0.722621
793		0.75358		0.722774
794		0.754396		0.722831
795		0.755097		0.722794
796		0.755686		0.722667
797		0.756164		0.722453
798		0.756534		0.722152
799		0.756799		0.721769
800		0.756961		0.721306
801		0.757021		0.720766
802		0.756984		0.720151
803		0.756851		0.719464
804		0.756624		0.718708
805		0.756307		0.717885
806		0.755901		0.716998
807		0.755411		0.716051
808		0.754837		0.715044
809		0.754183		0.713982
810		0.753452		0.712867
811		0.752645		0.711701
812		0.751766		0.710487
813		0.750818		0.709228
814		0.749803		0.707927
815		0.748723		0.706585
816		0.747582		0.705206
817		0.746382		0.703792
818		0.745125		0.702345
819		0.743814		0.700868
820		0.742452		0.699364
821		0.741042		0.697834
822		0.739586		0.696282
823		0.738085		0.694709
824		0.736544		0.693118
825		0.734965		0.69151
826		0.733349		0.68989
827		0.7317		0.688257
828		0.730019		0.686616
829		0.72831		0.684967
830		0.726574		0.683313
831		0.724814		0.681655
832		0.723032		0.679997
833		0.721231		0.678339
834		0.719412		0.676684
835		0.717578		0.675033
836		0.715731		0.673389
837		0.713873		0.671753
838		0.712006		0.670127
839		0.710132		0.668512
840		0.708253		0.66691
841		0.706371		0.665323
842		0.704488		0.663752
843		0.702606		0.662199
844		0.700726		0.660664
845		0.698851		0.659151
846		0.696982		0.657659
847		0.69512		0.65619
848		0.693269		0.654746
849		0.691428		0.653328
850		0.689599		0.651936
851		0.687785		0.650572
852		0.685987		0.649237
853		0.684242		0.647967
854		0.68252		0.646733
855		0.680818		0.64553
856		0.679137		0.64436
857		0.677477		0.643223
858		0.675841		0.64212
859		0.674229		0.641052
860		0.672642		0.64002
861		0.671082		0.639024
862		0.669549		0.638064
863		0.668045		0.637142
864		0.66657		0.636258
865		0.665125		0.635413
866		0.663711		0.634606
867		0.66233		0.633838
868		0.660981		0.63311
869		0.659665		0.632422
870		0.658383		0.631775
871		0.657136		0.631167
872		0.655924		0.630601
873		0.654748		0.630075
874		0.653608		0.62959
875		0.652505		0.629147
876		0.651439		0.628745
877		0.650411		0.628383
878		0.649421		0.628064
879		0.648469		0.627785
880		0.647555		0.627547
881		0.64668		0.627351
882		0.645844		0.627195
883		0.645048		0.62708
884		0.644291		0.627006
885		0.643573		0.626971
886		0.642894		0.626977
887		0.642255		0.627023
888		0.641656		0.627108
889		0.641096		0.627232
890		0.640576		0.627396
891		0.640094		0.627597
892		0.639653		0.627837
893		0.63925		0.628114
894		0.638886		0.628428
895		0.638571		0.628789
896		0.638301		0.629191
897		0.638069		0.629629
898		0.637874		0.630101
899		0.637718		0.630608
900		0.637598		0.631149
901		0.637515		0.631723
902		0.637469		0.63233
903		0.637458		0.632969
904		0.637484		0.633639
905		0.637544		0.634339
906		0.637639		0.63507
907		0.637769		0.63583
908		0.637932		0.636618
909		0.638129		0.637434
910		0.638358		0.638277
911		0.638619		0.639147
912		0.638912		0.640042
913		0.639236		0.640962
914		0.63959		0.641906
915		0.639973		0.642873
916		0.640386		0.643863
917		0.640828		0.644874
918		0.641297		0.645907
919		0.641793		0.646959
920		0.642316		0.64803
921		0.642864		0.64912
922		0.643438		0.650227
923		0.644035		0.651351
924		0.644656		0.65249
925		0.645301		0.653645
926		0.645967		0.654813
927		0.646654		0.655995
928		0.647362		0.657189
929		0.64809		0.658395
930		0.648837		0.659611
931		0.649602		0.660837
932		0.650384		0.662072
933		0.651183		0.663315
934		0.651998		0.664565
935		0.652828		0.665822
936		0.653672		0.667083
937		0.65453		0.66835
938		0.6554		0.669619
939		0.656282		0.670892
940		0.657175		0.672167
941		0.658078		0.673443
942		0.65899		0.674719
943		0.659911		0.675994
944		0.66084		0.677268
945		0.661776		0.67854
946		0.662718		0.679808
947		0.663665		0.681073
948		0.664616		0.682332
949		0.665571		0.683586
950		0.666529		0.684834
951		0.667489		0.686074
952		0.66845		0.687307
953		0.669412		0.68853
954		0.670373		0.689744
955		0.671333		0.690948
956		0.672291		0.69214
957		0.673247		0.693321
958		0.674199		0.694489
959		0.675146		0.695643
960		0.676089		0.696783
961		0.677026		0.697909
962		0.677956		0.699019
963		0.678879		0.700112
964		0.679794		0.701188
965		0.6807		0.702247
966		0.681597		0.703288
967		0.682483		0.704309
968		0.683358		0.70531
969		0.684222		0.706292
970		0.685074		0.707252
971		0.685912		0.708191
972		0.686737		0.709107
973		0.687547		0.710001
